entity, label, occurrences
the Transportation Department, ORG, 2
that day, DATE, 2
dusk, TIME, 2
Al Jazeera Mexico, ORG, 2
David Ho, PERSON, 2
more than 1,200, CARDINAL, 2
Katie Passaretti, PERSON, 2
Melanie Saville, PERSON, 2
as early as next year, DATE, 2
more than 90 million, MONEY, 2
4B, MONEY, 2
Newfoundland, PERSON, 2
Labrador, GPE, 2
1,685, CARDINAL, 2
up to eight months, DATE, 2
| The Star, PRODUCT, 2
Stan Grant, PERSON, 2
$900 Billion, MONEY, 2
several more months, DATE, 2
the European Central Bank, ORG, 2
12,282, CARDINAL, 2
Communist Party, ORG, 2
a day ahead, DATE, 2
over 1,300, CARDINAL, 2
COVID-19 Prevention Network, ORG, 2
South Australia's, LOC, 2
2017, CARDINAL, 2
nearly a dozen, CARDINAL, 2
More than 18 million, CARDINAL, 2
São Paulo, PERSON, 2
Investors, ORG, 2
More than 17,800, CARDINAL, 2
$214M, MONEY, 2
the World Health Organization&#39;s, ORG, 2
AFLPA, ORG, 2
Vaccitech, ORG, 2
December 29th, DATE, 2
CSIS, ORG, 2
Nick Confessore, PERSON, 2
$157 billion, MONEY, 2
MONDAY, DATE, 2
nearly 20,000, CARDINAL, 2
The Globe and Mail For, ORG, 2
Nikki Battiste, PERSON, 2
Novavax, ORG, 2
the US Department of Health and Human Services, ORG, 2
Amy Coney Barrett, PERSON, 2
the age of 70, DATE, 2
1.6B, MONEY, 2
1.5B, MONEY, 2
$1.525 billion, MONEY, 2
quarter, DATE, 2
Dianne Feinstein's, PERSON, 2
Feinstein, ORG, 2
Durbin, GPE, 2
only a few weeks, DATE, 2
$1.5 trillion, MONEY, 2
Larry Kudlow, PERSON, 2
South China Sea, LOC, 2
The Globe and Mail Money, ORG, 2
the Royal Adelaide Hospital, ORG, 2
Kazianis, PERSON, 2
13k, MONEY, 2
Nazi Germany, GPE, 2
Covid 19, LAW, 2
April next year, DATE, 2
about 100 million, CARDINAL, 2
Aurora, PERSON, 2
two nights, DATE, 2
more than 43,500, CARDINAL, 2
up to, QUANTITY, 2
ABC News Medical, ORG, 2
Microsoft Corporation, ORG, 2
Gates, WORK_OF_ART, 2
three weeks later, DATE, 2
May 16, DATE, 2
0.5 per cent, MONEY, 2
Hammerskins, PERSON, 2
CIAC, PERSON, 2
Berkeley, GPE, 2
KKK, GPE, 2
HuffPost Medical, ORG, 2
@MSNBC, ORG, 2
Glenn Deshields, PERSON, 2
It&#39;s Tuesday&#39;s, ORG, 2
more than 100 million, MONEY, 2
The Department of Health and Human Services, ORG, 2
Trump's 'Operation Warp Speed', ORG, 2
ROME, ORG, 2
Rishi Sunak, PERSON, 2
Michigan State University, ORG, 2
14 cents, MONEY, 2
43.28, MONEY, 2
William Barr’s, PERSON, 2
Al Jazeera Scientists, ORG, 2
56-69, DATE, 2
NewYork-Presbyterian Morgan Stanley Children's Hospital, ORG, 2
ninth, ORDINAL, 2
more than half a dozen, CARDINAL, 2
Last weekend, DATE, 2
del Val, PERSON, 2
the age of, DATE, 2
Central Africa, GPE, 2
the Bank of Canada, ORG, 2
Van Tam, PERSON, 2
Johnson & Johnson&#39;s, ORG, 2
Lorraine Kelly, PERSON, 2
Popular Information, ORG, 2
up to 2,000, CARDINAL, 2
nearly a quarter, DATE, 2
U.N, ORG, 2
a new year, DATE, 2
Combat, ORG, 2
62 per cent, MONEY, 2
Paul Manafort, PERSON, 2
Wells Fargo Asset Management Multi-Asset Strategist, ORG, 2
Trump Claims Credit for Vaccines, ORG, 2
62, DATE, 2
Surgeon, ORG, 2
Covid Vaccines -, PERSON, 2
Kamala D. Harris, PERSON, 2
5 minutes, TIME, 2
'many months, DATE, 2
18-year-old, DATE, 2
Kingston, GPE, 2
Lone Wolf, PRODUCT, 2
77, DATE, 2
The Korea Disease Control and Prevention Agency, ORG, 2
more than two dozen, CARDINAL, 2
Carl Bernstein, PERSON, 2
at least 70 percent, PERCENT, 2
Kelli Ward, PERSON, 2
Andy Biggs, PERSON, 2
Al Jazeera Coronavirus, ORG, 2
the upcoming Christmas holiday, DATE, 2
US Centers for Disease Control and Prevention, ORG, 2
CBSN&#39;s &, ORG, 2
Blue&quot, ORG, 2
Over half, CARDINAL, 2
just three days, DATE, 2
Sky News Europe, ORG, 2
16.7%, PERCENT, 2
65 to 85, DATE, 2
Fabric, ORG, 2
about 5.9 million, CARDINAL, 2
Bartlett Regional Hospital, ORG, 2
Interior, ORG, 2
more than 162,000, CARDINAL, 2
DONALD TRUMP, PERSON, 2
Imtiaz Tyab, ORG, 2
the Athletes Village, LOC, 2
Accuse China of Trying, ORG, 2
Hack Vaccine Data, ORG, 2
Dec. 24, DATE, 2
the Harvard School of Public Health, ORG, 2
Oxfam, PRODUCT, 2
Marcelo Ebrard, PERSON, 2
more than 5%, PERCENT, 2
Laura, PERSON, 2
$765 million, MONEY, 2
65-year-old, DATE, 2
StatCan, ORG, 2
Casey Goodson, PERSON, 2
late autumn, TIME, 2
Ciaran Hancock, PERSON, 2
Bloomberg News, ORG, 2
522, CARDINAL, 2
$515 million, MONEY, 2
The Globe and Mail Loonie, ORG, 2
$628 million, MONEY, 2
15-20 million, CARDINAL, 2
Herald New Zealand, ORG, 2
the National Governors Association, ORG, 2
Mike, PERSON, 2
World View:, EVENT, 2
Al Jazeera Doctors, ORG, 2
More than 750,000, CARDINAL, 2
Alexei Navalny, ORG, 2
up to 400,000, CARDINAL, 2
33, DATE, 2
12 percent, PERCENT, 2
about two, CARDINAL, 2
Briefing, GPE, 2
Vodafone, ORG, 2
13 days, DATE, 2
the mid-2020s, DATE, 2
Al Jazeera Trials, ORG, 2
a quarter, CARDINAL, 2
Translate Bio, ORG, 2
Nightclubs, GPE, 2
Gillian Keegan, PERSON, 2
Trump Administration's, ORG, 2
CCTV, ORG, 2
the University of Sydney, ORG, 2
July 1, DATE, 2
Marvel, ORG, 2
Ibiza, ORG, 2
Charles Kushner, PERSON, 2
Jared Kushner's, PERSON, 2
Confederate, ORG, 2
Jim Inhofe, PERSON, 2
the Senate Armed Services Committee, ORG, 2
George H.W. Bush, PERSON, 2
New York Post, ORG, 2
0.4 percent, PERCENT, 2
The Labor Department, ORG, 2
Amhara, GPE, 2
Coy, ORG, 2
7,993, CARDINAL, 2
| SBS News America's, ORG, 2
Science Magazine, ORG, 2
Fauci -, PERSON, 2
the Templeton Prize, WORK_OF_ART, 2
Trump - The New York Times, ORG, 2
Brown University School of Public Health, ORG, 2
Five’, DATE, 2
Peter Szijjarto, PERSON, 2
680,000, CARDINAL, 2
The Globe and Mail Province, ORG, 2
about 4.4 million, CARDINAL, 2
Friends First', ORG, 2
2000, MONEY, 2
about 14 million, CARDINAL, 2
3,900, MONEY, 2
Waterloo, PERSON, 2
Kitchener, GPE, 2
19th Century, DATE, 2
up to 100,000, CARDINAL, 2
the century, DATE, 2
AMC, ORG, 2
a terrible year, DATE, 2
August 22, DATE, 2
another 500 million, MONEY, 2
COVID-19 - The Globe and Mail, ORG, 2
John Coates, PERSON, 2
up to 150, CARDINAL, 2
65 percent, PERCENT, 2
the National Institute of, ORG, 2
Kate Aubusson, PERSON, 2
D.C. Mayor, PERSON, 2
Bowser, PERSON, 2
Pompeo, ORG, 2
Stanley Plotkin, PERSON, 2
MILITARY, GPE, 2
COVID-19 Immunization Task Force, ORG, 2
Parton, GPE, 2
the end of the year or early next year, DATE, 2
Palau, GPE, 2
the Center for Disease Control, ORG, 2
CAS, ORG, 2
the additional 100 million, MONEY, 2
Emily Murphy, PERSON, 2
Wirecard, PERSON, 2
under a year, DATE, 2
December 22, DATE, 2
At least one, CARDINAL, 2
Czech Republic, GPE, 2
Hutchinson, ORG, 2
Complex, NORP, 2
the South East of England, LOC, 2
Facemasks, ORG, 2
up to 500 million, MONEY, 2
about 250 million, CARDINAL, 2
Harsh Vardhan, PERSON, 2
this autumn, DATE, 2
more than 150 million, MONEY, 2
the last few weeks, DATE, 2
Wednesday, September 16| Latest News, DATE, 2
The Globe and Mail Some, ORG, 2
Authorization, ORG, 2
Covid Pfizer, PERSON, 2
more than 30, CARDINAL, 2
Scripps Research, ORG, 2
Marty Wilde, PERSON, 2
Carter Evans, PERSON, 2
700,000, CARDINAL, 2
Bill Hemmer Reports, PERSON, 2
Chengdu, GPE, 2
Robert Kadlec, PERSON, 2
The Irish Sun A, ORG, 2
The US Food and Drug Administration's, ORG, 2
61%, PERCENT, 2
more than 26 million, CARDINAL, 2
177 million, CARDINAL, 2
Becton Dickinson, PERSON, 2
Ecuador, GPE, 2
Two weeks later, DATE, 2
Seth Berkley, PERSON, 2
Gavi, GPE, 2
Amir Attaran, PERSON, 2
the World Trade Organization, ORG, 2
Chizoba Barbara Wonodi, PERSON, 2
Berkley, PERSON, 2
a tough year, DATE, 2
Nick Watt, PERSON, 2
the end of spring, DATE, 2
Glasgow, PERSON, 2
Mary Lou McDonald, PERSON, 2
HUNGARY, GPE, 2
Cosy Bear, WORK_OF_ART, 2
Matt Bradley, PERSON, 2
Jeffrey Lazarus, PERSON, 2
Hahn, ORG, 2
Reuters Turkey, PERSON, 2
Phase III, ORG, 2
David Heymann, PERSON, 2
Trump, GPE, 2
Perna, PERSON, 2
Black Panther’s, PERSON, 2
next month', DATE, 2
Sophy Ridge, GPE, 2
Reuters Options, ORG, 2
day’s end, DATE, 2
' - Mirror Online, ORG, 2
Education, ORG, 2
Sky News Britons, ORG, 2
nearly 1.6 million, CARDINAL, 2
early, offers, DATE, 2
Al Jazeera Questions, ORG, 2
Ihor Sawczuk, PERSON, 2
Hackensack University Medical Center, ORG, 2
104.9 degrees, QUANTITY, 2
The Boston Globe Federal, ORG, 2
24 to 48 hours, TIME, 2
worst week, DATE, 2
Stephen Buranyi, PERSON, 2
COVID-19 - Chicago Tribune, ORG, 2
' - Los Angeles Times, ORG, 2
Election Day Trump, DATE, 2
almost 4,000, CARDINAL, 2
Vaccine Group, ORG, 2
nearly $1 billion, MONEY, 2
MICHAEL, PERSON, 2
State, GPE, 2
Sky News Healthcare, ORG, 2
Themis Bioscience, ORG, 2
the Christmas holidays, DATE, 2
18.12.2020, CARDINAL, 2
288, MONEY, 2
optimistic&quot, GPE, 2
more than 200 million, CARDINAL, 2
Zhong Nanshan, PERSON, 2
China National Biotech Group, ORG, 2
62, CARDINAL, 2
42.5, MONEY, 2
CanSino, PERSON, 2
Gupta, PERSON, 2
Covd-19, NORP, 2
Shane Reti, PERSON, 2
Lee Hsien Loong, PERSON, 2
$750 million, MONEY, 2
NPR One, ORG, 2
Fewer than 4%, PERCENT, 2
Margaret, PERSON, 2
Joao Pedro Feitosa, PERSON, 2
Schott, ORG, 2
Binder, PERSON, 2
Daniel Dale, PERSON, 2
days', DATE, 2
Cathay Pacific, ORG, 2
Cohen, PERSON, 2
67 percent, PERCENT, 2
Stephen Hahn , PERSON, 2
98, CARDINAL, 2
B.C. COVID-19, PERSON, 2
1billion, MONEY, 2
Nancy Mace, PERSON, 2
Serhat Unal, PERSON, 2
| Europe| News, ORG, 2
Historic, GPE, 2
Prof Van-Tam, PERSON, 2
Von der Leyen, ORG, 2
Kurtz, PERSON, 2
ABC News The World Health Organization, WORK_OF_ART, 2
$13 billion, MONEY, 2
fewer than 100, CARDINAL, 2
Thanksgiving week, DATE, 2
Ho, PERSON, 2
two years', DATE, 2
Kenney, PERSON, 2
126,211, CARDINAL, 2
Oxford Univ, ORG, 2
4bn, MONEY, 2
Vaccine Task Force, FAC, 2
next MONTH, DATE, 2
Shanghai Fosun Pharmaceutical, ORG, 2
later this week, DATE, 2
up to 40 percent, PERCENT, 2
Herald Vaccine, PERSON, 2
Hopes, PERSON, 2
Dec 29, DATE, 2
BlackBerry, ORG, 2
Washington DC, GPE, 2
Conrad, PERSON, 2
Christmas season, DATE, 2
307, CARDINAL, 2
Lopez Obrador, PERSON, 2
67-year-old, DATE, 2
Jeff Pegues, PERSON, 2
the Defence Ministry, ORG, 2
$2.1 Billion, MONEY, 2
43,500, CARDINAL, 2
the Democratic Republic of Congo, GPE, 2
May 12, DATE, 2
$70 billion, MONEY, 2
Joseph Wolk, PERSON, 2
Metro.co.uk, NORP, 2
Sport, GPE, 2
Metro, FAC, 2
40 per cent, MONEY, 2
Moderna Inc’s, ORG, 2
Philip Morris, ORG, 2
nine months ago, DATE, 2
MINK, GPE, 2
Gordon Pape, PERSON, 2
May 5th, DATE, 2
a quarter, DATE, 2
CMS, ORG, 2
three or four weeks later, DATE, 2
Tánaiste, ORG, 2
Al Jazeera Announcement, ORG, 2
around $30.50, MONEY, 2
The New York Times Times, ORG, 2
Kay Burley, PERSON, 2
Wellington, GPE, 2
Malaghan Institute, ORG, 2
BNT162b2, PERSON, 2
ADA, ORG, 2
Bat Woman, WORK_OF_ART, 2
Virologist Sh, PERSON, 2
about 70 percent, PERCENT, 2
Mediterranean, LOC, 2
Bell’s, ORG, 2
Dawn Baker, PERSON, 2
Howard Zucker, PERSON, 2
DOH, ORG, 2
Harry Met, PERSON, 2
Biotechs, GPE, 2
Tokyo 2020, EVENT, 2
Drugmaker Novavax, ORG, 2
69%, PERCENT, 2
Keytruda, ORG, 2
Arbutus, ORG, 2
Arbutus Biopharma, PERSON, 2
VP Pence, ORG, 2
Dara Khosrowshahi, PERSON, 2
The Morning Show, WORK_OF_ART, 2
12bn, MONEY, 2
More than three-quarters, CARDINAL, 2
Explained, PERSON, 2
80 years, DATE, 2
The Washington Post Critics, ORG, 2
Fox News Canadian, ORG, 2
63-year-old, DATE, 2
The National Academies of Sciences, Engineering, ORG, 2
Medicine, PERSON, 2
€400 million, MONEY, 2
each month, DATE, 2
11, MONEY, 2
U.S. Wasting Time, PERSON, 2
the end of a year, DATE, 2
85, CARDINAL, 2
1.7b, MONEY, 2
COVID-19 - Business Insider, ORG, 2
798, CARDINAL, 2
Gerard Howlin, PERSON, 2
another few weeks, DATE, 2
83%, PERCENT, 2
Sinovac Biotech Ltd, PERSON, 2
University College London, ORG, 2
the second half of 2020, DATE, 2
Nasdaq-100, ORG, 2
CBC News Federal, ORG, 2
South America's, LOC, 2
Australia’s, ORG, 2
Communists, NORP, 2
the past 24 hours, TIME, 2
Melinda Mills, PERSON, 2
FDA’s, ORG, 2
eight months ago, DATE, 2
The Washington Post Investigators, ORG, 2
Simon Dolan, PERSON, 2
the 1920s, DATE, 2
RALEIGH, ORG, 2
Twenty million, CARDINAL, 2
Post-Covid, ORG, 2
& Amazon, ORG, 2
every few years, DATE, 2
Sept. 10, DATE, 2
ADP, ORG, 2
Black American, NORP, 2
Tuesday, December 8, DATE, 2
more than 94, CARDINAL, 2
six months -, DATE, 2
about 2.9 million, CARDINAL, 2
Oliver Dowden, PERSON, 2
this September, DATE, 2
Bob Kramer, PERSON, 2
University of Guelph, ORG, 2
132,508, CARDINAL, 2
41.94, MONEY, 2
MATT Hancock, ORG, 2
Access, PRODUCT, 2
Chris Cuomo, PERSON, 2
EAU, ORG, 2
RT USA News The US Food and Drug Administration, ORG, 2
Exclusive: Fauci, WORK_OF_ART, 2
24 Germany, PERCENT, 2
72, DATE, 2
The Oxford Vaccine Group's, ORG, 2
Daily Mail Online News, ORG, 2
Channel 4, ORG, 2
Andreas Kluth, LOC, 2
Rachel Riley, PERSON, 2
Dec. 26, DATE, 2
1,944,585, CARDINAL, 2
9,547,925, CARDINAL, 2
World Bank Group, ORG, 2
up to $160 billion, MONEY, 2
$5.6m, MONEY, 2
Sputnik V COVID-19, PRODUCT, 2
Kenney, ORG, 2
$31.3 billion, MONEY, 2
Rashida Jones, PERSON, 2
TALLAHASSEE, ORG, 2
Contingency, PERSON, 2
Accuse China of Hacking, ORG, 2
New Cluster, GPE, 2
1 Million, CARDINAL, 2
June 1, DATE, 2
December 10, DATE, 2
Reuters AstraZeneca's, PERSON, 2
Andrew Buncombe, PERSON, 2
Guardian Experts, ORG, 2
Medicine Hat, PERSON, 2
third week, DATE, 2
Waldemar Haffkine, PERSON, 2
Waldemar Haffkine, ORG, 2
up to 12 months, DATE, 2
at least one month, DATE, 2
Alexander De Croo, PERSON, 2
Sun CHINESE, ORG, 2
More than a dozen, CARDINAL, 2
Monday two, DATE, 2
Kaiser Permanente, ORG, 2
More than 500, CARDINAL, 2
Memorial Day weekend, DATE, 2
The Food and Drug Administration's, ORG, 2
May 21, DATE, 2
over 20,000, CARDINAL, 2
The Globe and Mail TSX, ORG, 2
Myles Udland, GPE, 2
Julie Hyman, PERSON, 2
76,496, CARDINAL, 2
2020/21, CARDINAL, 2
III, ORG, 2
Moderna COVID, LOC, 2
European COVID, ORG, 2
its best month, DATE, 2
184,000, CARDINAL, 2
74 percent, PERCENT, 2
23 percent, PERCENT, 2
Marco Cavaleri, PERSON, 2
Anita Quidangen, PERSON, 2
589, CARDINAL, 2
Europe’s, ORG, 2
the second straight week, DATE, 2
Kat Von D, PERSON, 2
University of Florida, ORG, 2
January 5, DATE, 2
50-50, CARDINAL, 2
18 MONTHS, DATE, 2
Nearly 36,000, CARDINAL, 2
Robinhood, PRODUCT, 2
half a billion dollars, MONEY, 2
69-year-old, DATE, 2
Seattle, ORG, 2
as high as 80%, PERCENT, 2
Anna Durbin, PERSON, 2
more than 850,000, CARDINAL, 2
David Greene, PERSON, 2
the spring semester, DATE, 2
Haynie, PERSON, 2
UC San Diego, ORG, 2
a matter of months, DATE, 2
Sky News, LOC, 2
The New York Times Readers, ORG, 2
Johnny Isakson, PERSON, 2
Ebenezer Baptist Church, ORG, 2
TheHill Health and Human Services, ORG, 2
around Election Day, DATE, 2
Michael Caputo, PERSON, 2
Stephen M. Hahn, PERSON, 2
13 million, CARDINAL, 2
Lamar Alexander, PERSON, 2
Reopen, PERSON, 2
the Center for Countering Digital Hate, ORG, 2
4th-quarter, DATE, 2
Midwestern, NORP, 2
the Great Plains, FAC, 2
the New York, ORG, 2
midsummer, DATE, 2
TenHaken, ORG, 2
41, DATE, 2
up to 125 million, CARDINAL, 2
Adam Hill, PERSON, 2
27 million, CARDINAL, 2
The Guardian Moscow, ORG, 2
Delhi, GPE, 2
Edison Research, ORG, 2
COVID-19 - ABC News, ORG, 2
IRELAND, PERSON, 2
Dr Ronan Glynn, PERSON, 2
16.12.2020, CARDINAL, 2
Pew, ORG, 2
the end of last year, DATE, 2
Katie Hill, PERSON, 2
Gamaleya Center, GPE, 2
Brent Smith, PERSON, 2
RT USA News A, ORG, 2
Novavax, Johnson & Johnson, ORG, 2
only days ago, DATE, 2
30 MILLION, CARDINAL, 2
Kate Elder, PERSON, 2
The Money, WORK_OF_ART, 2
Esther Rantzen, PERSON, 2
Ashley James, PERSON, 2
Moderna Says, PERSON, 2
The Globe and Mail Move, ORG, 2
UK Tech Firm Launches Covid & Vaccination Passport, ORG, 2
ITV News Vaccinations, ORG, 2
deliver millions, CARDINAL, 2
CBC News Canada's, ORG, 2
less than, CARDINAL, 2
Latam, GPE, 2
Antichrist, PERSON, 2
just nine days, DATE, 2
Kamala Harris ', PERSON, 2
more than two years, DATE, 2
Ossoff, ORG, 2
2,200, CARDINAL, 2
two dozen, CARDINAL, 2
130,000, CARDINAL, 2
some weeks, DATE, 2
Marc Lipsitch, PERSON, 2
Natalie E. Dean, PERSON, 2
Meera Estrada, PERSON, 2
August 26, DATE, 2
Baltimore, PERSON, 2
The Globe and Mail Saskatchewan, ORG, 2
4.2 million, CARDINAL, 2
all night, TIME, 2
Joseph Scott Pemberton, PERSON, 2
Bureau of Immigration, ORG, 2
Jennifer Laude, PERSON, 2
Olongapo, GPE, 2
six years ago, DATE, 2
Harry Roque, PERSON, 2
at least 70%, PERCENT, 2
the University of California, San Francisco, ORG, 2
Nearly a third, CARDINAL, 2
a few years, DATE, 2
Edouard Philippe, PERSON, 2
Xinhua, ORG, 2
The Northern Marianas, ORG, 2
the end of the season, DATE, 2
$928 million, MONEY, 2
This June 10, DATE, 2
Mikhail Mishustin, PERSON, 2
AIB, ORG, 2
Bank of Ireland, ORG, 2
Full Circle, WORK_OF_ART, 2
December 8, 2020, DATE, 2
one year ago, DATE, 2
the Oxford University's, ORG, 2
Moderna, Inc., ORG, 2
CRA, ORG, 2
at least 12, CARDINAL, 2
The US Department of Health and Human Services, ORG, 2
Kids Edition, WORK_OF_ART, 2
Karol Sikora, ORG, 2
the next months, DATE, 2
Portland, GPE, 2
John Hopkins University, ORG, 2
The Globe and Mail Ottawa, ORG, 2
Mark Warner, PERSON, 2
the Federal Emergency Management Agency, ORG, 2
the University of Notre Dame, ORG, 2
Steal, ORG, 2
Judith Collins, PERSON, 2
The Guardian Company, ORG, 2
Nelson Peltz, PERSON, 2
The Boston Globe White House, ORG, 2
17 per cent, MONEY, 2
Hugh Pennington, PERSON, 2
Zoltan Istvan, PERSON, 2
Vaccine Data, ORG, 2
Ret, ORG, 2
David Ignatius, PERSON, 2
Jason Johnson, PERSON, 2
Covid | Daily Mail, ORG, 2
just a few hours, TIME, 2
hundred, CARDINAL, 2
only two, CARDINAL, 2
N-95, PRODUCT, 2
Christine Santiago, PERSON, 2
Stanford, GPE, 2
135 million, CARDINAL, 2
CVS Health Corp, ORG, 2
Leonard Schleifer, PERSON, 2
6.15 billion euros, MONEY, 2
Fianna Fáil, ORG, 2
New York ALBANY, GPE, 2
27th, ORDINAL, 2
7 million, CARDINAL, 2
five-week, DATE, 2
Compass, ORG, 2
Robert Reffkin, PERSON, 2
San Francisco's, GPE, 2
NPR Recent, ORG, 2
Iraqis, NORP, 2
at least 50 percent, PERCENT, 2
more than 80,000, CARDINAL, 2
981, CARDINAL, 2
Five - Friday, DATE, 2
the U.S. Justice Department, ORG, 2
the Fox News Channel's, ORG, 2
secondary, ORDINAL, 2
Tom Homan, PERSON, 2
6-8 weeks, DATE, 2
Ofcom, ORG, 2
BAT, PERSON, 2
Flu Vaccinations, ORG, 2
Soviet Union Western, GPE, 2
Chris Murphy, PERSON, 2
Sarah Zhang, PERSON, 2
Regeneron Pharmaceuticals, Inc., ORG, 2
about 50,000, CARDINAL, 2
Sackville, GPE, 2
about 10, CARDINAL, 2
North Chicago, GPE, 2
Brexit, GPE, 2
Anil Hebbar, PERSON, 2
Roaring Twenties, ORG, 2
Aneesh Mehta, PERSON, 2
Evans, PERSON, 2
mere months, DATE, 2
61, DATE, 2
Fuller, PERSON, 2
MBS, ORG, 2
the U.S. Northeast, ORG, 2
30 cm, QUANTITY, 2
ShowBiz Minute, ORG, 2
Barack Obama’s, PERSON, 2
the Democratic Party’s, ORG, 2
Suffolk Poll, LOC, 2
Biotech SE, PERSON, 2
Portage, GPE, 2
Build Back Better”, WORK_OF_ART, 2
Davos, GPE, 2
Nov. 21, DATE, 2
Great Reset, PERSON, 2
Spectator, PERSON, 2
the Communist Manifesto, ORG, 2
Lithuanian, NORP, 2
Build Back Better, ORG, 2
3.9%, PERCENT, 2
4.3%, PERCENT, 2
Alex George, PERSON, 2
Michelle Grattan, PERSON, 2
Hispanics, NORP, 2
94-year-old, DATE, 2
Ala., GPE, 2
M.I.A, PERSON, 2
'three weeks, DATE, 2
ISLAMABAD, GPE, 2
Jason Leitch, PERSON, 2
Tucker Carlson Tonight', WORK_OF_ART, 2
winter of 2021, DATE, 2
between $25 and $37, MONEY, 2
The Ingraham Angle, WORK_OF_ART, 2
Jill Lepore, ORG, 2
Nev Power, ORG, 2
Mike Pompeo's, PERSON, 2
Reuters Pfizer, PERSON, 2
Moderna $22.06, ORG, 2
2.18, MONEY, 2
Rovi, ORG, 2
Sussex, PERSON, 2
second quarter, DATE, 2
9,750, CARDINAL, 2
New Year's Eve, EVENT, 2
the U.S. Congress, ORG, 2
686,000, CARDINAL, 2
Wednesday, November 18|, DATE, 2
more than 250,000, CARDINAL, 2
Guardian Comments, ORG, 2
7.5 million, CARDINAL, 2
33.6 million pounds, MONEY, 2
May 2021, DATE, 2
More than one, CARDINAL, 2
Province, GPE, 2
TimesBut, ORG, 2
February 2020, DATE, 2
Knoff, PERSON, 2
the National Research Council of Canada, ORG, 2
Barcelona, GPE, 2
S.D., PERSON, 2
Texas Children's Hospital, ORG, 2
Achilles Heel, WORK_OF_ART, 2
USA TODAY/Suffolk, ORG, 2
Just over half, CARDINAL, 2
the Joint Chiefs of Staff, ORG, 2
68%, PERCENT, 2
the Defense Department's, ORG, 2
the Defense Department, ORG, 2
CATS, ORG, 2
HHS Vaccine Expert, ORG, 2
Greg Nash, PERSON, 2
RSE, ORG, 2
Sergey Satanovskiy, PERSON, 2
the jab seven days, DATE, 2
a third straight day, DATE, 2
Calgary Stampede, ORG, 2
more than £, MONEY, 2
early next month, DATE, 2
Fourth of July, DATE, 2
Murray, ORG, 2
Vaccine - WSJ, ORG, 2
over 102 years, DATE, 2
McKesson Corporation, ORG, 2
Disneyland, FAC, 2
15 years, DATE, 2
a busy year, DATE, 2
BioVaxys, ORG, 2
10-20 million, CARDINAL, 2
the University of Auckland, ORG, 2
COVID-19 Vaccines, PERSON, 2
Gill, PERSON, 2
A few days later, DATE, 2
earlier that day, DATE, 2
Carone, ORG, 2
Jens Thurau, PERSON, 2
Ursula, GPE, 2
Pelosi, PERSON, 2
September 5, DATE, 2
Kroger Health, ORG, 2
220, CARDINAL, 2
44-year-old, DATE, 2
ANGELA Merkel, PERSON, 2
The Globe and Mail While, ORG, 2
Forty-five, CARDINAL, 2
The Boston Globe Scientists, ORG, 2
Pfizer Canada, ORG, 2
$3.3m, MONEY, 2
Bob Woodward's, PERSON, 2
as much as 7,000 yuan, MONEY, 2
SHA, ORG, 2
900 million, CARDINAL, 2
2.3 million, CARDINAL, 2
March 15, DATE, 2
Lake County, GPE, 2
the Coronavirus Vaccine, ORG, 2
Nick Dearden, PERSON, 2
the University of Texas, ORG, 2
Channel 4 News, ORG, 2
South Jersey, GPE, 2
the second week of June, DATE, 2
UBC, ORG, 2
463, CARDINAL, 2
12,002,863, CARDINAL, 2
255,567, CARDINAL, 2
a matter of days, DATE, 2
VDL, ORG, 2
11 December, DATE, 2
Marcella Nunez-Smith, PERSON, 2
more than 90pc, CARDINAL, 2
Bob Woodward, PERSON, 2
The Washington Post Companies, ORG, 2
RBG, ORG, 2
the U.S. Owners, ORG, 2
the next couple of months, DATE, 2
NVX, ORG, 2
more than three, CARDINAL, 2
August 11, 2020, DATE, 2
80 per cent, MONEY, 2
'The Story', WORK_OF_ART, 2
Achilles, GPE, 2
2050, DATE, 2
DOJ, ORG, 2
Ohioans, NORP, 2
Sean Doyle, PERSON, 2
The Boston, ORG, 2
Dr Stephen Hahn, PERSON, 2
627, CARDINAL, 2
Sean Marett, PERSON, 2
CVS Health Corp <, ORG, 2
COVAXX, ORG, 2
$2.8 billion, MONEY, 2
25.06.2020, CARDINAL, 2
Welsh, PERSON, 2
David Bossie, PERSON, 2
Health Department, ORG, 2
the Moderna COVID, LOC, 2
Queensland COVID-19, PERSON, 2
Young, PERSON, 2
HAGUE, GPE, 2
ISLAMABAD, ORG, 2
National Health, ORG, 2
1.95B, MONEY, 2
the fall of 2021, DATE, 2
Edinburgh, ORG, 2
5,600, CARDINAL, 2
2bn, ORDINAL, 2
450,000, CARDINAL, 2
8.3B, MONEY, 2
less than a year ago, DATE, 2
Lagarde, PERSON, 2
FRANKFURT, ORG, 2
Independent.ie Ireland, GPE, 2
any day, DATE, 2
PM Johnson, PERSON, 2
pandemic&quot, ORG, 2
Exercise Panacea, PERSON, 2
Melbourne, ORG, 2
Boom Bust, PERSON, 2
EpiVacCorona, GPE, 2
earlier Wednesday, TIME, 2
The Star Canada, ORG, 2
CFO, ORG, 2
The Star TEL AVIV, ORG, 2
Kristen Wiig, PERSON, 2
Pence, GPE, 2
next Spring, DATE, 2
331, CARDINAL, 2
Grandmother Margaret Keenan, PERSON, 2
AstraZeneca/, ORG, 2
Cowboys, ORG, 2
nearly 55%, PERCENT, 2
