,Country,Outlet,Month-Year,Ratio
974,UK,express.co.uk,Dec-2020,0.15098276051389042
975,New Zealand,stuff.co.nz,Dec-2020,0.08589230084557187
976,Ireland,irishtimes.com,Dec-2020,0.22050447518307567
977,International,reuters.com,Dec-2020,0.3184089962515618
978,Ireland,thejournal.ie,Dec-2020,0.14516129032258066
979,Australia,thewest.com.au,Dec-2020,0.150390625
980,USA,businessinsider.com,Dec-2020,0.18380694632386108
981,UK,economist.com,Dec-2020,0.3333333333333333
982,International,aljazeera.com,Dec-2020,0.2535377358490566
983,USA,usatoday.com,Dec-2020,0.19513574660633484
984,New Zealand,rnz.co.nz,Dec-2020,0.17842323651452283
985,Australia,9news.com.au,Dec-2020,0.2963917525773196
986,New Zealand,nzherald.co.nz,Dec-2020,0.13724808895066018
987,Australia,smh.com.au,Dec-2020,0.18831942789034564
988,USA,csmonitor.com,Dec-2020,0.06666666666666667
989,USA,npr.org,Dec-2020,0.3395348837209302
990,UK,mirror.co.uk,Dec-2020,0.16882386043894204
991,USA,foxnews.com,Dec-2020,0.255964415689446
992,Ireland,breakingnews.ie,Dec-2020,0.26737967914438504
993,International,news.yahoo.com,Dec-2020,0.3303540735647989
994,USA,chicagotribune.com,Dec-2020,0.26337448559670784
995,USA,time.com,Dec-2020,0.2853982300884956
996,Australia,news.com.au,Dec-2020,0.1862867877269881
997,Ireland,irishexaminer.com,Dec-2020,0.1732142857142857
998,Ireland,independent.ie,Dec-2020,0.27541311967951926
999,Canada,ctvnews.ca,Dec-2020,0.8571428571428571
1000,Canada,theglobeandmail.com,Dec-2020,0.26469710534168905
1001,USA,westernjournal.com,Dec-2020,0.1665080875356803
1002,Canada,torontosun.com,Dec-2020,0.24247491638795987
1003,UK,dailymail.co.uk,Dec-2020,0.15002329554278615
1004,International,nbcnews.com,Dec-2020,0.4378402903811252
1005,International,edition.cnn.com,Dec-2020,0.3
1006,International,upi.com,Dec-2020,0.1276595744680851
1007,UK,telegraph.co.uk,Dec-2020,0.19489981785063754
1008,USA,theatlantic.com,Dec-2020,0.18659420289855072
1009,Ireland,thesun.ie,Dec-2020,0.08888888888888889
1010,International,abcnews.go.com,Dec-2020,0.2693877551020408
1011,USA,breitbart.com,Dec-2020,0.0
1012,USA,politico.com,Dec-2020,0.1702970297029703
1013,Canada,vancouversun.com,Dec-2020,0.30775788576300084
1014,USA,newsweek.com,Dec-2020,0.22255981769844285
1015,Australia,abc.net.au,Dec-2020,0.29134980988593157
1016,USA,inquirer.com,Dec-2020,0.2391742195367573
1017,UK,itv.com,Dec-2020,0.4799482535575679
1018,International,rt.com,Dec-2020,0.2615789473684211
1019,UK,bbc.com,Dec-2020,0.2046838407494145
1020,UK,news.sky.com,Dec-2020,0.4087054833239118
1021,USA,cbsnews.com,Dec-2020,0.11764705882352941
1022,Australia,theage.com.au,Dec-2020,0.20152091254752852
1023,UK,thetimes.co.uk,Dec-2020,0.1767042745908152
1024,USA,washingtontimes.com,Dec-2020,0.22148337595907927
1025,UK,independent.co.uk,Dec-2020,0.20178799489144317
1026,USA,washingtonpost.com,Dec-2020,0.2100723427935448
1027,USA,latimes.com,Dec-2020,0.30496
1028,Canada,macleans.ca,Dec-2020,0.366412213740458
1029,USA,msnbc.com,Dec-2020,0.35408163265306125
1030,Canada,globalnews.ca,Dec-2020,0.47536136662286466
1031,UK,standard.co.uk,Dec-2020,0.20202020202020202
1032,German,dw.com,Dec-2020,0.3412112259970458
1033,USA,bostonglobe.com,Dec-2020,0.26270229582235605
1034,UK,theguardian.com,Dec-2020,0.25391910199341977
1035,UK,channel4.com,Dec-2020,0.42342342342342343
1036,France,france24.com,Dec-2020,0.1878698224852071
1037,USA,nypost.com,Dec-2020,0.2055164954029205
1038,International,wnd.com,Dec-2020,0.20461538461538462
1039,Canada,cbc.ca,Dec-2020,0.3993532740501213
1040,UK,morningstaronline.co.uk,Dec-2020,0.12686567164179105
1041,UK,scotsman.com,Dec-2020,0.22436604189636164
1042,Ireland,irishmirror.ie,Dec-2020,0.12406271301976823
1043,USA,huffpost.com,Dec-2020,0.05714285714285714
1044,International,euronews.com,Dec-2020,0.28637770897832815
1045,USA,slate.com,Dec-2020,0.140625
1046,USA,apnews.com,Dec-2020,0.29651003022808464
1047,UK,metro.co.uk,Dec-2020,0.2631578947368421
1048,Australia,afr.com,Dec-2020,0.17880184331797236
1049,UK,liverpoolecho.co.uk,Dec-2020,0.12515139281388776
1050,Canada,thestar.com,Dec-2020,0.21402827834765734
1051,UK,thesun.co.uk,Dec-2020,0.18057806591031875
1052,USA,thehill.com,Dec-2020,0.3013232514177694
1053,Ireland,thesun.ie,Jan-2021,0.18137254901960784
1054,Australia,abc.net.au,Jan-2021,0.327319587628866
1055,USA,slate.com,Jan-2021,0.09014084507042254
1056,German,dw.com,Jan-2021,0.31341107871720114
1057,Ireland,thejournal.ie,Jan-2021,0.1566757493188011
1058,International,news.yahoo.com,Jan-2021,0.2351943244910549
1059,USA,washingtonpost.com,Jan-2021,0.1461671185605127
1060,USA,businessinsider.com,Jan-2021,0.11242884250474383
1061,International,nbcnews.com,Jan-2021,0.25268336314847945
1062,USA,newsweek.com,Jan-2021,0.11858108108108108
1063,UK,liverpoolecho.co.uk,Jan-2021,0.20964605211979775
1064,International,abcnews.go.com,Jan-2021,0.20219966159052452
1065,UK,dailystar.co.uk,Jan-2021,0.1482452601855587
1066,Canada,globalnews.ca,Jan-2021,0.41474808141474806
1067,USA,bostonglobe.com,Jan-2021,0.18801498127340824
1068,USA,apnews.com,Jan-2021,0.2555195760965558
1069,New Zealand,rnz.co.nz,Jan-2021,0.21693735498839908
1070,International,wnd.com,Jan-2021,0.14375987361769352
1071,Australia,9news.com.au,Jan-2021,0.30672645739910315
1072,UK,metro.co.uk,Jan-2021,0.25170068027210885
1073,USA,cbsnews.com,Jan-2021,0.28125
1074,USA,usatoday.com,Jan-2021,0.14650844363304427
1075,New Zealand,stuff.co.nz,Jan-2021,0.09197651663405088
1076,Ireland,irishmirror.ie,Jan-2021,0.15415549597855227
1077,UK,itv.com,Jan-2021,0.5508155583437893
1078,International,aljazeera.com,Jan-2021,0.23206018518518517
1079,International,edition.cnn.com,Jan-2021,0.22227293473299864
1080,USA,npr.org,Jan-2021,0.2721238938053097
1081,UK,economist.com,Jan-2021,0.0
1082,USA,nytimes.com,Jan-2021,0.20365853658536584
1083,International,rt.com,Jan-2021,0.26006191950464397
1084,UK,news.sky.com,Jan-2021,0.452779276848354
1085,Australia,smh.com.au,Jan-2021,0.2037635989414878
1086,Canada,macleans.ca,Jan-2021,0.2786885245901639
1087,USA,huffpost.com,Jan-2021,0.05405405405405406
1088,Australia,sbs.com.au,Jan-2021,0.28548644338118023
1089,UK,independent.co.uk,Jan-2021,0.22662266226622663
1090,UK,telegraph.co.uk,Jan-2021,0.24096643147316657
1091,Australia,theage.com.au,Jan-2021,0.2130993418990912
1092,Ireland,irishtimes.com,Jan-2021,0.2704791344667697
1093,International,cnbc.com,Jan-2021,0.11363636363636363
1094,UK,express.co.uk,Jan-2021,0.19477312480707892
1095,USA,msnbc.com,Jan-2021,0.12931034482758622
1096,Canada,vancouversun.com,Jan-2021,0.2238349885408709
1097,UK,thetimes.co.uk,Jan-2021,0.22000291587695
1098,USA,inquirer.com,Jan-2021,0.1950975487743872
1099,Canada,theglobeandmail.com,Jan-2021,0.24146649810366624
1100,Ireland,breakingnews.ie,Jan-2021,0.23214285714285715
1101,UK,scotsman.com,Jan-2021,0.25398457583547557
1102,USA,theatlantic.com,Jan-2021,0.10231023102310231
1103,International,reuters.com,Jan-2021,0.30864197530864196
1104,USA,csmonitor.com,Jan-2021,0.03333333333333333
1105,New Zealand,scoop.co.nz,Jan-2021,0.17941712204007285
1106,UK,dailymail.co.uk,Jan-2021,0.19471996420314713
1107,UK,thesun.co.uk,Jan-2021,0.23599538520702473
1108,USA,foxnews.com,Jan-2021,0.14848365498227648
1109,USA,latimes.com,Jan-2021,0.21769966080789394
1110,USA,wsj.com,Jan-2021,0.17073170731707318
1111,USA,chicagotribune.com,Jan-2021,0.18830305715551618
1112,UK,bbc.com,Jan-2021,0.21993987975951904
1113,International,euronews.com,Jan-2021,0.33569739952718675
1114,Ireland,rte.ie,Jan-2021,0.3574007220216607
1115,USA,time.com,Jan-2021,0.22098214285714285
1116,Canada,cbc.ca,Jan-2021,0.3314470493128537
1117,International,upi.com,Jan-2021,0.1
1118,Ireland,irishexaminer.com,Jan-2021,0.1971356360572873
1119,USA,westernjournal.com,Jan-2021,0.08014571948998178
1120,UK,mirror.co.uk,Jan-2021,0.20882771713336498
1121,USA,politico.com,Jan-2021,0.10292887029288703
1122,Canada,thestar.com,Jan-2021,0.3102409638554217
1123,USA,washingtontimes.com,Jan-2021,0.12637362637362637
1124,Australia,news.com.au,Jan-2021,0.1959055118110236
1125,Canada,torontosun.com,Jan-2021,0.2280978689818469
1126,France,france24.com,Jan-2021,0.21392111368909514
1127,USA,nypost.com,Jan-2021,0.15192563081009297
1128,USA,thehill.com,Jan-2021,0.1587802313354364
1129,Australia,afr.com,Jan-2021,0.17207647843485993
1130,UK,theguardian.com,Jan-2021,0.28724247226624405
1131,Australia,thewest.com.au,Jan-2021,0.14665304036791008
1132,USA,breitbart.com,Jan-2021,0.07407407407407407
1133,UK,morningstaronline.co.uk,Jan-2021,0.2037037037037037
1134,New Zealand,nzherald.co.nz,Jan-2021,0.13254486133768353
1135,Canada,ctvnews.ca,Jan-2021,0.32748538011695905
1136,Ireland,independent.ie,Jan-2021,0.2819790828640386
1137,UK,walesonline.co.uk,Jan-2021,0.2954292084726867
1138,UK,standard.co.uk,Jan-2021,0.26469135802469135
1139,UK,channel4.com,Jan-2021,0.44144144144144143
1140,USA,foxnews.com,Feb-2021,0.16542563896156168
1141,UK,dailystar.co.uk,Feb-2021,0.10154021677124929
1142,Australia,afr.com,Feb-2021,0.12668984163769795
1143,USA,newsweek.com,Feb-2021,0.11019798281658573
1144,USA,breitbart.com,Feb-2021,0.13249211356466878
1145,USA,apnews.com,Feb-2021,0.2097170971709717
1146,New Zealand,rnz.co.nz,Feb-2021,0.21458625525946703
1147,UK,walesonline.co.uk,Feb-2021,0.26285414480587616
1148,International,rt.com,Feb-2021,0.20662100456621005
1149,UK,metro.co.uk,Feb-2021,0.15566037735849056
1150,Australia,theage.com.au,Feb-2021,0.17237272997916048
1151,USA,inquirer.com,Feb-2021,0.19625638116846283
1152,Canada,cbc.ca,Feb-2021,0.3140916808149406
1153,New Zealand,scoop.co.nz,Feb-2021,0.19440242057488655
1154,USA,chicagotribune.com,Feb-2021,0.1989125509741731
1155,UK,thetimes.co.uk,Feb-2021,0.17314814814814813
1156,UK,itv.com,Feb-2021,0.44672131147540983
1157,UK,dailymail.co.uk,Feb-2021,0.14989765391276963
1158,UK,independent.co.uk,Feb-2021,0.18177874186550977
1159,International,news.yahoo.com,Feb-2021,0.2209183673469388
1160,Australia,smh.com.au,Feb-2021,0.14120704591394745
1161,USA,usatoday.com,Feb-2021,0.1400535236396075
1162,USA,businessinsider.com,Feb-2021,0.10774791054890445
1163,Australia,abc.net.au,Feb-2021,0.23931623931623933
1164,UK,thesun.co.uk,Feb-2021,0.17251016260162602
1165,German,dw.com,Feb-2021,0.2782348541510845
1166,International,cnbc.com,Feb-2021,0.17027417027417027
1167,Canada,theglobeandmail.com,Feb-2021,0.22111681643132222
1168,USA,slate.com,Feb-2021,0.10714285714285714
1169,France,france24.com,Feb-2021,0.16292134831460675
1170,Ireland,thejournal.ie,Feb-2021,0.1297752808988764
1171,Canada,globalnews.ca,Feb-2021,0.3598265895953757
1172,Australia,news.com.au,Feb-2021,0.15914419695193435
1173,Canada,macleans.ca,Feb-2021,0.34579439252336447
1174,UK,economist.com,Feb-2021,0.16
1175,USA,msnbc.com,Feb-2021,0.19507186858316222
1176,Australia,sbs.com.au,Feb-2021,0.2638888888888889
1177,USA,npr.org,Feb-2021,0.20199501246882792
1178,Canada,ctvnews.ca,Feb-2021,0.32563025210084034
1179,International,wnd.com,Feb-2021,0.13050847457627118
1180,International,nbcnews.com,Feb-2021,0.1822600243013366
1181,International,aljazeera.com,Feb-2021,0.2155373831775701
1182,USA,wsj.com,Feb-2021,0.21212121212121213
1183,International,reuters.com,Feb-2021,0.24461292897047088
1184,UK,scotsman.com,Feb-2021,0.2155401809473124
1185,Ireland,thesun.ie,Feb-2021,0.14153327716933445
1186,New Zealand,stuff.co.nz,Feb-2021,0.1387491013659238
1187,USA,nytimes.com,Feb-2021,0.2
1188,USA,washingtonpost.com,Feb-2021,0.13702623906705538
1189,UK,morningstaronline.co.uk,Feb-2021,0.11162790697674418
1190,USA,politico.com,Feb-2021,0.12618296529968454
1191,USA,westernjournal.com,Feb-2021,0.09019607843137255
1192,Australia,9news.com.au,Feb-2021,0.2678396871945259
1193,International,upi.com,Feb-2021,0.0
1194,USA,csmonitor.com,Feb-2021,0.12371134020618557
1195,Australia,thewest.com.au,Feb-2021,0.17157794676806085
1196,UK,standard.co.uk,Feb-2021,0.21916666666666668
1197,USA,thehill.com,Feb-2021,0.1893063583815029
1198,International,edition.cnn.com,Feb-2021,0.2197860962566845
1199,USA,nypost.com,Feb-2021,0.14140845070422536
1200,USA,time.com,Feb-2021,0.20052083333333334
1201,USA,huffpost.com,Feb-2021,0.1358695652173913
1202,Ireland,rte.ie,Feb-2021,0.2598870056497175
1203,UK,liverpoolecho.co.uk,Feb-2021,0.16071428571428573
1204,UK,bbc.com,Feb-2021,0.14914552045572244
1205,UK,news.sky.com,Feb-2021,0.36433260393873085
1206,International,euronews.com,Feb-2021,0.24632068164213788
1207,Ireland,irishexaminer.com,Feb-2021,0.15262321144674085
1208,Canada,thestar.com,Feb-2021,0.2523364485981308
1209,Ireland,independent.ie,Feb-2021,0.2463768115942029
1210,Ireland,breakingnews.ie,Feb-2021,0.23018867924528302
1211,Canada,vancouversun.com,Feb-2021,0.21312872975277067
1212,UK,telegraph.co.uk,Feb-2021,0.19369268619995528
1213,UK,theguardian.com,Feb-2021,0.23226397800183318
1214,UK,channel4.com,Feb-2021,0.35789473684210527
1215,International,abcnews.go.com,Feb-2021,0.19673617407071622
1216,USA,bostonglobe.com,Feb-2021,0.19014891179839633
1217,USA,washingtontimes.com,Feb-2021,0.13467217956290609
1218,Ireland,irishmirror.ie,Feb-2021,0.1488673139158576
1219,UK,express.co.uk,Feb-2021,0.16401547721410145
1220,USA,cbsnews.com,Feb-2021,0.26011560693641617
1221,New Zealand,nzherald.co.nz,Feb-2021,0.1677115987460815
1222,UK,mirror.co.uk,Feb-2021,0.16504414761150102
1223,USA,latimes.com,Feb-2021,0.19924294562973158
1224,USA,theatlantic.com,Feb-2021,0.12313432835820895
1225,Canada,torontosun.com,Feb-2021,0.18005071851225699
1226,Ireland,irishtimes.com,Feb-2021,0.2211690363349131
1227,Canada,globalnews.ca,Mar-2021,0.38283723875870806
1228,UK,independent.co.uk,Mar-2021,0.14930944382232175
1229,UK,express.co.uk,Mar-2021,0.12757845341675628
1230,Canada,vancouversun.com,Mar-2021,0.21975497702909647
1231,UK,theguardian.com,Mar-2021,0.20208226659839562
1232,UK,liverpoolecho.co.uk,Mar-2021,0.10676862078731238
1233,USA,thehill.com,Mar-2021,0.20537738905085845
1234,International,upi.com,Mar-2021,0.3333333333333333
1235,Australia,theage.com.au,Mar-2021,0.1202127659574468
1236,Canada,thestar.com,Mar-2021,0.30450669914738127
1237,Ireland,rte.ie,Mar-2021,0.2889733840304182
1238,Australia,sbs.com.au,Mar-2021,0.17223650385604114
1239,Australia,abc.net.au,Mar-2021,0.17791147400085947
1240,UK,thesun.co.uk,Mar-2021,0.14394035132061164
1241,UK,bbc.com,Mar-2021,0.1503053076561766
1242,France,france24.com,Mar-2021,0.15739484396200815
1243,New Zealand,nzherald.co.nz,Mar-2021,0.14432029795158285
1244,Ireland,irishtimes.com,Mar-2021,0.19410569105691056
1245,USA,wsj.com,Mar-2021,0.23605633802816903
1246,UK,dailymail.co.uk,Mar-2021,0.12079665175349978
1247,International,aljazeera.com,Mar-2021,0.21908671113391484
1248,Ireland,irishmirror.ie,Mar-2021,0.1411082474226804
1249,Ireland,breakingnews.ie,Mar-2021,0.20152091254752852
1250,UK,morningstaronline.co.uk,Mar-2021,0.15555555555555556
1251,USA,westernjournal.com,Mar-2021,0.0812043795620438
1252,UK,mirror.co.uk,Mar-2021,0.1216978003758152
1253,UK,scotsman.com,Mar-2021,0.1850569025235032
1254,Ireland,thejournal.ie,Mar-2021,0.12621832358674465
1255,UK,news.sky.com,Mar-2021,0.30561122244488975
1256,Ireland,thesun.ie,Mar-2021,0.1228340392760878
1257,USA,csmonitor.com,Mar-2021,0.14713896457765668
1258,UK,telegraph.co.uk,Mar-2021,0.16236020053991515
1259,USA,npr.org,Mar-2021,0.225
1260,UK,economist.com,Mar-2021,0.15384615384615385
1261,Australia,afr.com,Mar-2021,0.10486757337151038
1262,USA,breitbart.com,Mar-2021,0.1340734415029889
1263,UK,thetimes.co.uk,Mar-2021,0.15280869451355245
1264,Canada,ctvnews.ca,Mar-2021,0.34140191628845185
1265,USA,cbsnews.com,Mar-2021,0.24500212675457253
1266,USA,huffpost.com,Mar-2021,0.14588235294117646
1267,USA,foxnews.com,Mar-2021,0.14990102573330935
1268,UK,channel4.com,Mar-2021,0.2523809523809524
1269,German,dw.com,Mar-2021,0.27522935779816515
1270,International,abcnews.go.com,Mar-2021,0.19780666125101543
1271,USA,washingtonpost.com,Mar-2021,0.0986267166042447
1272,USA,washingtontimes.com,Mar-2021,0.14006342494714588
1273,USA,apnews.com,Mar-2021,0.19413731036256107
1274,International,rt.com,Mar-2021,0.19589257503949448
1275,USA,bostonglobe.com,Mar-2021,0.2072517511330861
1276,USA,latimes.com,Mar-2021,0.19731081926203878
1277,Canada,cbc.ca,Mar-2021,0.312792511700468
1278,UK,standard.co.uk,Mar-2021,0.17228335625859698
1279,USA,theatlantic.com,Mar-2021,0.13214285714285715
1280,Canada,theglobeandmail.com,Mar-2021,0.23341448569689593
1281,International,wnd.com,Mar-2021,0.12868217054263567
1282,Ireland,irishexaminer.com,Mar-2021,0.14200680272108843
1283,USA,nytimes.com,Mar-2021,0.2114821323960164
1284,Canada,torontosun.com,Mar-2021,0.16339869281045752
1285,International,euronews.com,Mar-2021,0.2555640828856485
1286,USA,usatoday.com,Mar-2021,0.15685840707964602
1287,UK,dailystar.co.uk,Mar-2021,0.08208810401707743
1288,USA,chicagotribune.com,Mar-2021,0.1990968801313629
1289,New Zealand,stuff.co.nz,Mar-2021,0.11834114176644109
1290,International,news.yahoo.com,Mar-2021,0.2420150987224158
1291,International,nbcnews.com,Mar-2021,0.18828213879408418
1292,New Zealand,scoop.co.nz,Mar-2021,0.17569444444444443
1293,UK,walesonline.co.uk,Mar-2021,0.21263910969793323
1294,International,cnbc.com,Mar-2021,0.19198982835346473
1295,International,edition.cnn.com,Mar-2021,0.2277882797731569
1296,USA,newsweek.com,Mar-2021,0.10820648577101258
1297,Canada,macleans.ca,Mar-2021,0.35454545454545455
1298,International,reuters.com,Mar-2021,0.25397070161912105
1299,USA,businessinsider.com,Mar-2021,0.10921865020225675
1300,Australia,news.com.au,Mar-2021,0.0963822148577741
1301,USA,nypost.com,Mar-2021,0.12058212058212059
1302,USA,slate.com,Mar-2021,0.1511627906976744
1303,UK,metro.co.uk,Mar-2021,0.1545009027598659
1304,Ireland,independent.ie,Mar-2021,0.24406047516198703
1305,Australia,smh.com.au,Mar-2021,0.10936310581070795
1306,Australia,9news.com.au,Mar-2021,0.17482517482517482
1307,USA,msnbc.com,Mar-2021,0.23000898472596587
1308,USA,time.com,Mar-2021,0.2009685230024213
1309,USA,politico.com,Mar-2021,0.1288805268109125
1310,Australia,thewest.com.au,Mar-2021,0.07989464442493416
1311,UK,itv.com,Mar-2021,0.3573200992555831
1312,USA,inquirer.com,Mar-2021,0.20478575403450194
1313,New Zealand,rnz.co.nz,Mar-2021,0.21467556094602788
1314,USA,nytimes.com,Apr-2021,0.2169811320754717
1315,UK,standard.co.uk,Apr-2021,0.12536443148688048
1316,UK,channel4.com,Apr-2021,0.40625
1317,Australia,theage.com.au,Apr-2021,0.11173184357541899
1318,UK,theguardian.com,Apr-2021,0.215
1319,International,news.yahoo.com,Apr-2021,0.29411764705882354
1320,USA,time.com,Apr-2021,0.2857142857142857
1321,Australia,news.com.au,Apr-2021,0.10101010101010101
1322,USA,huffpost.com,Apr-2021,0.14743589743589744
1323,New Zealand,nzherald.co.nz,Apr-2021,0.10714285714285714
1324,USA,csmonitor.com,Apr-2021,0.10810810810810811
1325,International,abcnews.go.com,Apr-2021,0.13829787234042554
1326,France,france24.com,Apr-2021,0.21481481481481482
1327,International,cnbc.com,Apr-2021,0.14009661835748793
1328,International,rt.com,Apr-2021,0.2
1329,International,aljazeera.com,Apr-2021,0.2564102564102564
1330,USA,thehill.com,Apr-2021,0.09195402298850575
1331,Ireland,irishtimes.com,Apr-2021,0.3253012048192771
1332,German,dw.com,Apr-2021,0.35714285714285715
1333,UK,itv.com,Apr-2021,0.38636363636363635
1334,International,reuters.com,Apr-2021,0.2111111111111111
1335,Canada,globalnews.ca,Apr-2021,0.398876404494382
1336,UK,mirror.co.uk,Apr-2021,0.14802631578947367
1337,UK,thetimes.co.uk,Apr-2021,0.16772823779193205
1338,International,edition.cnn.com,Apr-2021,0.12244897959183673
1339,UK,dailymail.co.uk,Apr-2021,0.11423699914748509
1340,International,euronews.com,Apr-2021,0.2413793103448276
1341,Canada,cbc.ca,Apr-2021,0.3090909090909091
1342,USA,nypost.com,Apr-2021,0.1306122448979592
1343,USA,usatoday.com,Apr-2021,0.1638418079096045
1344,USA,theatlantic.com,Apr-2021,0.15254237288135594
1345,USA,washingtonpost.com,Apr-2021,0.09146341463414634
1346,Canada,vancouversun.com,Apr-2021,0.26229508196721313
1347,UK,express.co.uk,Apr-2021,0.16923076923076924
1348,UK,scotsman.com,Apr-2021,0.1464968152866242
1349,USA,newsweek.com,Apr-2021,0.11377245508982035
1350,New Zealand,stuff.co.nz,Apr-2021,0.05154639175257732
1351,UK,news.sky.com,Apr-2021,0.47058823529411764
1352,USA,cbsnews.com,Apr-2021,0.21333333333333335
1353,USA,apnews.com,Apr-2021,0.21897810218978103
1354,USA,wsj.com,Apr-2021,0.22764227642276422
1355,USA,npr.org,Apr-2021,0.2553191489361702
1356,USA,westernjournal.com,Apr-2021,0.09375
1357,Australia,abc.net.au,Apr-2021,0.24468085106382978
1358,USA,msnbc.com,Apr-2021,0.152317880794702
1359,International,wnd.com,Apr-2021,0.11363636363636363
1360,USA,chicagotribune.com,Apr-2021,0.25
1361,Australia,afr.com,Apr-2021,0.10377358490566038
1362,UK,liverpoolecho.co.uk,Apr-2021,0.08064516129032258
1363,UK,thesun.co.uk,Apr-2021,0.12110726643598616
1364,USA,politico.com,Apr-2021,0.07563025210084033
1365,USA,foxnews.com,Apr-2021,0.08670520231213873
1366,UK,economist.com,Apr-2021,0.25
1367,USA,latimes.com,Apr-2021,0.20676691729323307
1368,International,nbcnews.com,Apr-2021,0.22784810126582278
1369,Australia,smh.com.au,Apr-2021,0.09944751381215469
1370,UK,morningstaronline.co.uk,Apr-2021,0.09523809523809523
1371,UK,bbc.com,Apr-2021,0.18235294117647058
1372,USA,washingtontimes.com,Apr-2021,0.12269938650306748
1373,USA,breitbart.com,Apr-2021,0.1103202846975089
1374,USA,businessinsider.com,Apr-2021,0.05970149253731343
1375,UK,telegraph.co.uk,Apr-2021,0.1794871794871795
1376,Ireland,thesun.ie,Apr-2021,0.11494252873563218
