,entity,label,occurrences
398,Offaly,GPE,5
399,the Sunday Independent,ORG,5
400,autumn,DATE,5
401,"5,000",CARDINAL,5
402,Mairead McGuinness,PERSON,5
403,Moderna Covid,PERSON,5
404,"35,000",CARDINAL,5
405,Colm Henry,PERSON,5
406,Zika,PERSON,5
407,Digital,ORG,5
408,Twitter,PRODUCT,5
409,Yesterday,DATE,5
410,Vladimir Putin,PERSON,5
411,Covid vaccine - Independent.ie,PERSON,5
412,Paris,GPE,4
413,first year,DATE,4
414,24,CARDINAL,4
415,"3,000",CARDINAL,4
416,90,CARDINAL,4
417,Greens,NORP,4
418,4,CARDINAL,4
419,32,CARDINAL,4
420,week,DATE,4
421,Bishop Cullinan,PERSON,4
422,the Irish Independent,ORG,4
423,Coveney,PERSON,4
424,eight,CARDINAL,4
425,Dutch,NORP,4
426,SECOND,ORDINAL,4
427,Northern Ireland’s,GPE,4
428,65s,DATE,4
429,Kathy Sheridan,PERSON,4
430,Half,CARDINAL,4
431,COVID-19,PERSON,4
432,Hugh,GPE,4
433,Jack Horgan-Jones,PERSON,4
434,Trinity College Dublin,ORG,4
435,Israeli,NORP,4
436,Turkey,GPE,4
437,the end of this year,DATE,4
438,the week,DATE,4
439,18 months,DATE,4
440,Northern Ireland's,GPE,4
441,Beacon,ORG,4
442,89%,PERCENT,4
443,90pc,ORDINAL,4
444,Leaving Cert,PERSON,4
445,Philip Nolan,PERSON,4
446,Luke O'Neill,PERSON,4
447,50%,PERCENT,4
448,30 million,CARDINAL,4
449,the weekend,DATE,4
450,G20,ORG,4
451,IOC,ORG,4
452,four days,DATE,4
453,EU Commission,ORG,4
454,fifth,ORDINAL,4
455,Asian,NORP,4
456,each year,DATE,4
457,EC,ORG,4
458,"121,900",CARDINAL,4
459,Jennifer Bray,PERSON,4
460,North’s,GPE,4
461,130,CARDINAL,4
462,more than 90%,PERCENT,4
463,Ryanair,PERSON,4
464,the age of 85,DATE,4
465,NI,GPE,4
466,African,NORP,4
467,Co Kerry,PERSON,4
468,40,CARDINAL,4
469,the World Health Organization,ORG,4
470,Government,ORG,4
471,weekend,DATE,4
472,Expert,PERSON,4
473,Delaware,GPE,4
474,Karina Butler,PERSON,4
475,this Christmas,DATE,4
476,May and June,DATE,4
477,Gabriel Scally,PERSON,4
478,ten,CARDINAL,4
479,The National Immunisation Advisory Committee,ORG,4
480,23,CARDINAL,4
481,Easter,ORG,4
482,the end of February,DATE,4
483,Limerick,ORG,4
484,Pakistan,GPE,4
485,Jabs,PERSON,4
486,1 million,CARDINAL,4
487,December 30,DATE,4
488,2.2 million,CARDINAL,4
489,Francis,PERSON,4
490,6,CARDINAL,4
491,Covid Ireland,PERSON,4
492,Gardaí,PERSON,4
493,100-year-old,DATE,4
494,Von der Leyen,ORG,4
495,Russians,NORP,4
496,Irish Mirror Online,ORG,4
497,Pascal Soriot,PERSON,4
498,up to,CARDINAL,4
499,IBM,ORG,4
500,Brian Pinker,PERSON,4
501,"2,000",CARDINAL,4
502,Thanksgiving,DATE,4
503,€91m,MONEY,4
504,Palestinians,NORP,4
505,1.1,CARDINAL,4
506,Tanaiste,GPE,4
507,the new year,DATE,4
508,"over 18,000",CARDINAL,4
509,TB,ORG,4
510,1.2,CARDINAL,4
511,the next five years,DATE,4
512,Anne Borrowman,PERSON,4
513,Jack,PERSON,4
514,8220;very,MONEY,3
515,the middle of next year,DATE,3
516,under 65,DATE,3
517,World,ORG,3
518,Two million,CARDINAL,3
519,24 hours,TIME,3
520,seven days,DATE,3
521,17,CARDINAL,3
522,second-quarter,DATE,3
523,St Gerard’s School,ORG,3
524,North,GPE,3
525,the end of the month,DATE,3
526,Donegal,GPE,3
527,up to 160 million,CARDINAL,3
528,2013,DATE,3
529,12 to 18 months,DATE,3
530,The Association of Catholic Priests,ORG,3
531,Bishop Alphonsus Cullinan,ORG,3
532,The World Health Organisation (WHO,ORG,3
533,97,CARDINAL,3
534,month-long,DATE,3
535,The United Kingdom,GPE,3
536,"70,000",CARDINAL,3
537,Europeans,NORP,3
538,2-12,DATE,3
539,half a million,CARDINAL,3
540,5 April,DATE,3
541,Vaccine Ireland,PERSON,3
542,ANGELA Merkel,PERSON,3
543,Church,ORG,3
544,Santa,GPE,3
545,nine months,DATE,3
546,August,DATE,3
547,"80,000",CARDINAL,3
548,Vaccination,ORG,3
549,May,DATE,3
550,the White House,ORG,3
551,Rachel McLoughlin,PERSON,3
552,Tánaiste,PERSON,3
553,"77,000",CARDINAL,3
554,5%,PERCENT,3
555,annual,DATE,3
556,six months,DATE,3
557,FRANCE,GPE,3
