,entity,label,occurrences
509,Caribbean,LOC,2
510,More than 100,CARDINAL,2
511,World Health Organization,ORG,2
512,two decades,DATE,2
513,Scoop News Vaccination,ORG,2
514,hundreds of thousands,CARDINAL,2
515,"600,000",CARDINAL,2
516,Mark Mitchell,PERSON,2
517,GE,ORG,2
518,South Africa's,GPE,2
519,Advance,ORG,2
520,Northland DHB,ORG,2
521,Herald Jarden's,PERSON,2
522,Fatima Hassan,PERSON,2
523,Ethan Lindenberger,PERSON,2
524,18,CARDINAL,2
525,Vatican City,GPE,2
526,Massey University,ORG,2
527,Fisher & Paykel Healthcare,ORG,2
528,Covid,ORG,2
529,eight,CARDINAL,2
530,65s,DATE,2
531,Peter Wilson,PERSON,2
532,Switzerland,GPE,2
533,Poliomyelitis,PERSON,2
534,Measles,PERSON,2
535,the next three months,DATE,2
536,Auckland,NORP,2
537,94 percent,PERCENT,2
538,Digital,ORG,2
539,WellSouth,ORG,2
540,Novak Djokovic,PERSON,2
541,Ayesha Verrall,PERSON,2
542,the United Nations Children’s Fund,ORG,2
543,Julie Leask,PERSON,2
544,Dunedin,PERSON,2
545,Invercargill,ORG,2
546,Iran,GPE,2
547,Herald A,ORG,2
548,40%,PERCENT,2
549,Peeni Henare,PERSON,2
550,South Sudan,GPE,2
551,at least 12 to 18 months,CARDINAL,2
552,$37m,MONEY,2
553,$37 million,MONEY,2
554,Hamilton,GPE,2
555,Tokyo Olympics,EVENT,2
556,Johnson & Johnson's,ORG,2
557,Victoria,GPE,2
558,Siouxsie Wiles,PERSON,2
559,Grant Robertson,PERSON,2
560,this weekend,DATE,2
561,Vaccine Corporation’s,ORG,2
562,RNZ News Government,ORG,2
563,a year ago,DATE,2
564,2020,DATE,2
565,288,MONEY,2
566,Auckland University,ORG,2
567,RNZ News Samoa,ORG,2
568,ten,CARDINAL,2
569,next Saturday,DATE,2
570,PM,PERSON,2
571,RNZ News Rich,ORG,2
572,30 per cent,MONEY,2
573,Joseph Parker,PERSON,2
574,the third quarter of 2021,DATE,2
575,Michael Mosley,PERSON,2
576,The Government,WORK_OF_ART,2
577,Golriz Ghahraman,PERSON,2
578,Sana’a,ORG,2
579,Northern Hemisphere,LOC,2
580,36,CARDINAL,2
581,the World Health Organisation,ORG,2
582,Five-year,DATE,2
583,1000,CARDINAL,2
584,million,CARDINAL,2
585,North Carolina,GPE,2
586,Nikki Turner,PERSON,2
587,the first quarter of 2021,DATE,2
588,"Research, Science and",ORG,2
589,Megan Woods,PERSON,2
590,Bill Beaumont,PERSON,2
591,Seven,CARDINAL,2
592,Hilary Barry,PERSON,2
593,Barry,PERSON,2
594,RNZ News Frontline,ORG,2
595,South Island,LOC,2
596,About 40,CARDINAL,2
597,Auckland International Airport,FAC,2
598,ECE,ORG,2
599,Herald Company,ORG,2
600,three years,DATE,2
601,Maxwell Health,ORG,2
602,Democratic Republic of the,GPE,2
603,year end,DATE,2
604,AUCKLAND,ORG,2
605,95%,PERCENT,2
606,three weeks,DATE,2
