entity, label, count
Anthony Fisher, PERSON, 3
94.5 per cent, MONEY, 3
10,000, CARDINAL, 3
Peter Doherty, PERSON, 3
eight, CARDINAL, 3
late January, DATE, 3
Papua New Guinea, GPE, 3
18-month, DATE, 3
11, CARDINAL, 3
Ireland, GPE, 3
The US Food and Drug Administration, ORG, 3
Quick Fire, FAC, 3
Brisbane, PERSON, 3
Canberra, GPE, 3
Canadian, NORP, 3
Science, ORG, 3
Food and Drug Administration, ORG, 3
100, CARDINAL, 3
S&P, ORG, 3
the Federal Government's, ORG, 3
a week, DATE, 3
the University of Oxford, ORG, 3
The Australian Government, ORG, 3
South Australian, NORP, 3
a day, DATE, 3
$2 million, MONEY, 3
100 per cent, MONEY, 3
Latest, ORG, 3
7.30, CARDINAL, 3
Budget, ORG, 3
Shaun Burgoyne, PERSON, 3
GlaxoSmithKline, PERSON, 3
Telethon Kids Institute, ORG, 3
Craig Hutchison, PERSON, 3
summer, DATE, 3
7 weeks, DATE, 3
BCG, ORG, 3
Brazilian, NORP, 3
$123 million, MONEY, 3
Morgan Stanley, ORG, 3
Pascal Soriot, PERSON, 3
100,000, CARDINAL, 3
AstraZeneca COVID-19, PRODUCT, 3
3000, CARDINAL, 3
July, DATE, 3
AstraZeneca’s, ORG, 3
less than two months, DATE, 3
season, DATE, 3
nine, CARDINAL, 3
two days, DATE, 3
Michigan, GPE, 3
Donald Trump's, PERSON, 3
hours, TIME, 3
the next decade, DATE, 3
Millions, CARDINAL, 3
No.1, CARDINAL, 3
4000, CARDINAL, 3
Joe Biden's, PERSON, 3
| SBS News, ORG, 3
Asia, LOC, 3
2022, DATE, 3
Anthony Albanese, PERSON, 3
Titans, NORP, 3
three more weeks, DATE, 3
BHP, ORG, 3
Edward O'Neill, PERSON, 2
the World Health Organisation's, ORG, 2
Tom Lembong, PERSON, 2
early August, DATE, 2
Christmas Day, DATE, 2
Elon Musk, PERSON, 2
Nev Power, ORG, 2
nine months, DATE, 2
the Reserve Bank, ORG, 2
Goldman Sachs, ORG, 2
81, CARDINAL, 2
$80 million, MONEY, 2
New York City, GPE, 2
86, CARDINAL, 2
Santos, GPE, 2
Sinovac, NORP, 2
2019, DATE, 2
last year, DATE, 2
Bahrain, GPE, 2
